Date,Month,Day,Hhindex,Hday
1/5/2019 21:00,1,5,42,1
1/5/2019 21:30,1,5,43,1
1/5/2019 22:00,1,5,44,1
1/5/2019 22:30,1,5,45,1
1/5/2019 23:00,1,5,46,1
1/5/2019 23:30,1,5,47,1
1/6/2019 0:00,1,6,0,1
1/6/2019 0:30,1,6,1,1
1/6/2019 1:00,1,6,2,1
1/6/2019 1:30,1,6,3,1
1/6/2019 2:00,1,6,4,1
1/6/2019 2:30,1,6,5,1
1/6/2019 3:00,1,6,6,1
1/6/2019 3:30,1,6,7,1
1/6/2019 4:00,1,6,8,1
1/6/2019 4:30,1,6,9,1
1/6/2019 5:00,1,6,10,1
1/6/2019 5:30,1,6,11,1
1/6/2019 6:00,1,6,12,1
1/6/2019 6:30,1,6,13,1
1/6/2019 7:00,1,6,14,1
1/6/2019 7:30,1,6,15,1
1/6/2019 8:00,1,6,16,1
1/6/2019 8:30,1,6,17,1
1/6/2019 9:00,1,6,18,1
1/6/2019 9:30,1,6,19,1
1/6/2019 10:00,1,6,20,1
1/6/2019 10:30,1,6,21,1
1/6/2019 11:00,1,6,22,1
1/6/2019 11:30,1,6,23,1
1/6/2019 12:00,1,6,24,1
1/6/2019 12:30,1,6,25,1
1/6/2019 13:00,1,6,26,1
1/6/2019 13:30,1,6,27,1
1/6/2019 14:00,1,6,28,1
1/6/2019 14:30,1,6,29,1
1/6/2019 15:00,1,6,30,1
1/6/2019 15:30,1,6,31,1
1/6/2019 16:00,1,6,32,1
1/6/2019 16:30,1,6,33,1
1/6/2019 17:00,1,6,34,1
1/6/2019 17:30,1,6,35,1
1/6/2019 18:00,1,6,36,1
1/6/2019 18:30,1,6,37,1
1/6/2019 19:00,1,6,38,1
1/6/2019 19:30,1,6,39,1
1/6/2019 20:00,1,6,40,1
1/6/2019 20:30,1,6,41,1
1/6/2019 21:00,1,6,42,1
1/6/2019 21:30,1,6,43,1
1/6/2019 22:00,1,6,44,1
1/6/2019 22:30,1,6,45,1
1/6/2019 23:00,1,6,46,1
1/6/2019 23:30,1,6,47,1
1/7/2019 0:00,1,7,0,0
1/7/2019 0:30,1,7,1,0
1/7/2019 1:00,1,7,2,0
1/7/2019 1:30,1,7,3,0
1/7/2019 2:00,1,7,4,0
1/7/2019 2:30,1,7,5,0
1/7/2019 3:00,1,7,6,0
1/7/2019 3:30,1,7,7,0
1/7/2019 4:00,1,7,8,0
1/7/2019 4:30,1,7,9,0
1/7/2019 5:00,1,7,10,0
1/7/2019 5:30,1,7,11,0
1/7/2019 6:00,1,7,12,0
1/7/2019 6:30,1,7,13,0
1/7/2019 7:00,1,7,14,0
1/7/2019 7:30,1,7,15,0
1/7/2019 8:00,1,7,16,0
1/7/2019 8:30,1,7,17,0
1/7/2019 9:00,1,7,18,0
1/7/2019 9:30,1,7,19,0
1/7/2019 10:00,1,7,20,0
1/7/2019 10:30,1,7,21,0
1/7/2019 11:00,1,7,22,0
1/7/2019 11:30,1,7,23,0
1/7/2019 12:00,1,7,24,0
1/7/2019 12:30,1,7,25,0
1/7/2019 13:00,1,7,26,0
1/7/2019 13:30,1,7,27,0
1/7/2019 14:00,1,7,28,0
1/7/2019 14:30,1,7,29,0
1/7/2019 15:00,1,7,30,0
1/7/2019 15:30,1,7,31,0
1/7/2019 16:00,1,7,32,0
1/7/2019 16:30,1,7,33,0
1/7/2019 17:00,1,7,34,0
1/7/2019 17:30,1,7,35,0
1/7/2019 18:00,1,7,36,0
1/7/2019 18:30,1,7,37,0
1/7/2019 19:00,1,7,38,0
1/7/2019 19:30,1,7,39,0
1/7/2019 20:00,1,7,40,0
1/7/2019 20:30,1,7,41,0
1/7/2019 21:00,1,7,42,0
1/7/2019 21:30,1,7,43,0
1/7/2019 22:00,1,7,44,0
1/7/2019 22:30,1,7,45,0
1/7/2019 23:00,1,7,46,0
1/7/2019 23:30,1,7,47,0
1/8/2019 0:00,1,8,0,0
1/8/2019 0:30,1,8,1,0
1/8/2019 1:00,1,8,2,0
1/8/2019 1:30,1,8,3,0
1/8/2019 2:00,1,8,4,0
1/8/2019 2:30,1,8,5,0
1/8/2019 3:00,1,8,6,0
1/8/2019 3:30,1,8,7,0
1/8/2019 4:00,1,8,8,0
1/8/2019 4:30,1,8,9,0
1/8/2019 5:00,1,8,10,0
1/8/2019 5:30,1,8,11,0
1/8/2019 6:00,1,8,12,0
1/8/2019 6:30,1,8,13,0
1/8/2019 7:00,1,8,14,0
1/8/2019 7:30,1,8,15,0
1/8/2019 8:00,1,8,16,0
1/8/2019 8:30,1,8,17,0
1/8/2019 9:00,1,8,18,0
1/8/2019 9:30,1,8,19,0
1/8/2019 10:00,1,8,20,0
1/8/2019 10:30,1,8,21,0
1/8/2019 11:00,1,8,22,0
1/8/2019 11:30,1,8,23,0
1/8/2019 12:00,1,8,24,0
1/8/2019 12:30,1,8,25,0
1/8/2019 13:00,1,8,26,0
1/8/2019 13:30,1,8,27,0
1/8/2019 14:00,1,8,28,0
1/8/2019 14:30,1,8,29,0
1/8/2019 15:00,1,8,30,0
1/8/2019 15:30,1,8,31,0
1/8/2019 16:00,1,8,32,0
1/8/2019 16:30,1,8,33,0
1/8/2019 17:00,1,8,34,0
1/8/2019 17:30,1,8,35,0
1/8/2019 18:00,1,8,36,0
1/8/2019 18:30,1,8,37,0
1/8/2019 19:00,1,8,38,0
1/8/2019 19:30,1,8,39,0
1/8/2019 20:00,1,8,40,0
1/8/2019 20:30,1,8,41,0
1/8/2019 21:00,1,8,42,0
1/8/2019 21:30,1,8,43,0
1/8/2019 22:00,1,8,44,0
1/8/2019 22:30,1,8,45,0
1/8/2019 23:00,1,8,46,0
1/8/2019 23:30,1,8,47,0
1/9/2019 0:00,1,9,0,0
1/9/2019 0:30,1,9,1,0
1/9/2019 1:00,1,9,2,0
1/9/2019 1:30,1,9,3,0
1/9/2019 2:00,1,9,4,0
1/9/2019 2:30,1,9,5,0
1/9/2019 3:00,1,9,6,0
1/9/2019 3:30,1,9,7,0
1/9/2019 4:00,1,9,8,0
1/9/2019 4:30,1,9,9,0
1/9/2019 5:00,1,9,10,0
1/9/2019 5:30,1,9,11,0
1/9/2019 6:00,1,9,12,0
1/9/2019 6:30,1,9,13,0
1/9/2019 7:00,1,9,14,0
1/9/2019 7:30,1,9,15,0
1/9/2019 8:00,1,9,16,0
1/9/2019 8:30,1,9,17,0
1/9/2019 9:00,1,9,18,0
1/9/2019 9:30,1,9,19,0
1/9/2019 10:00,1,9,20,0
1/9/2019 10:30,1,9,21,0
1/9/2019 11:00,1,9,22,0
1/9/2019 11:30,1,9,23,0
1/9/2019 12:00,1,9,24,0
1/9/2019 12:30,1,9,25,0
1/9/2019 13:00,1,9,26,0
1/9/2019 13:30,1,9,27,0
1/9/2019 14:00,1,9,28,0
1/9/2019 14:30,1,9,29,0
1/9/2019 15:00,1,9,30,0
1/9/2019 15:30,1,9,31,0
1/9/2019 16:00,1,9,32,0
1/9/2019 16:30,1,9,33,0
1/9/2019 17:00,1,9,34,0
1/9/2019 17:30,1,9,35,0
1/9/2019 18:00,1,9,36,0
1/9/2019 18:30,1,9,37,0
1/9/2019 19:00,1,9,38,0
1/9/2019 19:30,1,9,39,0
1/9/2019 20:00,1,9,40,0
1/9/2019 20:30,1,9,41,0
1/9/2019 21:00,1,9,42,0
1/9/2019 21:30,1,9,43,0
1/9/2019 22:00,1,9,44,0
1/9/2019 22:30,1,9,45,0
1/9/2019 23:00,1,9,46,0
1/9/2019 23:30,1,9,47,0
1/10/2019 0:00,1,10,0,0
1/10/2019 0:30,1,10,1,0
1/10/2019 1:00,1,10,2,0
1/10/2019 1:30,1,10,3,0
1/10/2019 2:00,1,10,4,0
1/10/2019 2:30,1,10,5,0
1/10/2019 3:00,1,10,6,0
1/10/2019 3:30,1,10,7,0
1/10/2019 4:00,1,10,8,0
1/10/2019 4:30,1,10,9,0
1/10/2019 5:00,1,10,10,0
1/10/2019 5:30,1,10,11,0
1/10/2019 6:00,1,10,12,0
1/10/2019 6:30,1,10,13,0
1/10/2019 7:00,1,10,14,0
1/10/2019 7:30,1,10,15,0
1/10/2019 8:00,1,10,16,0
1/10/2019 8:30,1,10,17,0
1/10/2019 9:00,1,10,18,0
1/10/2019 9:30,1,10,19,0
1/10/2019 10:00,1,10,20,0
1/10/2019 10:30,1,10,21,0
1/10/2019 11:00,1,10,22,0
1/10/2019 11:30,1,10,23,0
1/10/2019 12:00,1,10,24,0
1/10/2019 12:30,1,10,25,0
1/10/2019 13:00,1,10,26,0
1/10/2019 13:30,1,10,27,0
1/10/2019 14:00,1,10,28,0
1/10/2019 14:30,1,10,29,0
1/10/2019 15:00,1,10,30,0
1/10/2019 15:30,1,10,31,0
1/10/2019 16:00,1,10,32,0
1/10/2019 16:30,1,10,33,0
1/10/2019 17:00,1,10,34,0
1/10/2019 17:30,1,10,35,0
1/10/2019 18:00,1,10,36,0
1/10/2019 18:30,1,10,37,0
1/10/2019 19:00,1,10,38,0
1/10/2019 19:30,1,10,39,0
1/10/2019 20:00,1,10,40,0
1/10/2019 20:30,1,10,41,0
1/10/2019 21:00,1,10,42,0
1/10/2019 21:30,1,10,43,0
1/10/2019 22:00,1,10,44,0
1/10/2019 22:30,1,10,45,0
1/10/2019 23:00,1,10,46,0
1/10/2019 23:30,1,10,47,0
1/11/2019 0:00,1,11,0,0
1/11/2019 0:30,1,11,1,0
1/11/2019 1:00,1,11,2,0
1/11/2019 1:30,1,11,3,0
1/11/2019 2:00,1,11,4,0
1/11/2019 2:30,1,11,5,0
1/11/2019 3:00,1,11,6,0
1/11/2019 3:30,1,11,7,0
1/11/2019 4:00,1,11,8,0
1/11/2019 4:30,1,11,9,0
1/11/2019 5:00,1,11,10,0
1/11/2019 5:30,1,11,11,0
1/11/2019 6:00,1,11,12,0
1/11/2019 6:30,1,11,13,0
1/11/2019 7:00,1,11,14,0
1/11/2019 7:30,1,11,15,0
1/11/2019 8:00,1,11,16,0
1/11/2019 8:30,1,11,17,0
1/11/2019 9:00,1,11,18,0
1/11/2019 9:30,1,11,19,0
1/11/2019 10:00,1,11,20,0
1/11/2019 10:30,1,11,21,0
1/11/2019 11:00,1,11,22,0
1/11/2019 11:30,1,11,23,0
1/11/2019 12:00,1,11,24,0
1/11/2019 12:30,1,11,25,0
1/11/2019 13:00,1,11,26,0
1/11/2019 13:30,1,11,27,0
1/11/2019 14:00,1,11,28,0
1/11/2019 14:30,1,11,29,0
1/11/2019 15:00,1,11,30,0
1/11/2019 15:30,1,11,31,0
1/11/2019 16:00,1,11,32,0
1/11/2019 16:30,1,11,33,0
1/11/2019 17:00,1,11,34,0
1/11/2019 17:30,1,11,35,0
1/11/2019 18:00,1,11,36,0
1/11/2019 18:30,1,11,37,0
1/11/2019 19:00,1,11,38,0
1/11/2019 19:30,1,11,39,0
1/11/2019 20:00,1,11,40,0
1/11/2019 20:30,1,11,41,0
1/11/2019 21:00,1,11,42,0
1/11/2019 21:30,1,11,43,0
1/11/2019 22:00,1,11,44,0
1/11/2019 22:30,1,11,45,0
1/11/2019 23:00,1,11,46,0
1/11/2019 23:30,1,11,47,0
1/12/2019 0:00,1,12,0,1
1/12/2019 0:30,1,12,1,1
1/12/2019 1:00,1,12,2,1
1/12/2019 1:30,1,12,3,1
1/12/2019 2:00,1,12,4,1
1/12/2019 2:30,1,12,5,1
1/12/2019 3:00,1,12,6,1
1/12/2019 3:30,1,12,7,1
1/12/2019 4:00,1,12,8,1
1/12/2019 4:30,1,12,9,1
1/12/2019 5:00,1,12,10,1
1/12/2019 5:30,1,12,11,1
1/12/2019 6:00,1,12,12,1
1/12/2019 6:30,1,12,13,1
1/12/2019 7:00,1,12,14,1
1/12/2019 7:30,1,12,15,1
1/12/2019 8:00,1,12,16,1
1/12/2019 8:30,1,12,17,1
1/12/2019 9:00,1,12,18,1
1/12/2019 9:30,1,12,19,1
1/12/2019 10:00,1,12,20,1
1/12/2019 10:30,1,12,21,1
1/12/2019 11:00,1,12,22,1
1/12/2019 11:30,1,12,23,1
1/12/2019 12:00,1,12,24,1
1/12/2019 12:30,1,12,25,1
1/12/2019 13:00,1,12,26,1
1/12/2019 13:30,1,12,27,1
1/12/2019 14:00,1,12,28,1
1/12/2019 14:30,1,12,29,1
1/12/2019 15:00,1,12,30,1
1/12/2019 15:30,1,12,31,1
1/12/2019 16:00,1,12,32,1
1/12/2019 16:30,1,12,33,1
1/12/2019 17:00,1,12,34,1
1/12/2019 17:30,1,12,35,1
1/12/2019 18:00,1,12,36,1
1/12/2019 18:30,1,12,37,1
1/12/2019 19:00,1,12,38,1
1/12/2019 19:30,1,12,39,1
1/12/2019 20:00,1,12,40,1
1/12/2019 20:30,1,12,41,1
1/12/2019 21:00,1,12,42,1
1/12/2019 21:30,1,12,43,1
1/12/2019 22:00,1,12,44,1
1/12/2019 22:30,1,12,45,1
1/12/2019 23:00,1,12,46,1
1/12/2019 23:30,1,12,47,1
1/13/2019 0:00,1,13,0,1
1/13/2019 0:30,1,13,1,1
1/13/2019 1:00,1,13,2,1
1/13/2019 1:30,1,13,3,1
1/13/2019 2:00,1,13,4,1
1/13/2019 2:30,1,13,5,1
1/13/2019 3:00,1,13,6,1
1/13/2019 3:30,1,13,7,1
1/13/2019 4:00,1,13,8,1
1/13/2019 4:30,1,13,9,1
1/13/2019 5:00,1,13,10,1
1/13/2019 5:30,1,13,11,1
1/13/2019 6:00,1,13,12,1
1/13/2019 6:30,1,13,13,1
1/13/2019 7:00,1,13,14,1
1/13/2019 7:30,1,13,15,1
1/13/2019 8:00,1,13,16,1
1/13/2019 8:30,1,13,17,1
1/13/2019 9:00,1,13,18,1
1/13/2019 9:30,1,13,19,1
1/13/2019 10:00,1,13,20,1
1/13/2019 10:30,1,13,21,1
1/13/2019 11:00,1,13,22,1
1/13/2019 11:30,1,13,23,1
1/13/2019 12:00,1,13,24,1
1/13/2019 12:30,1,13,25,1
1/13/2019 13:00,1,13,26,1
1/13/2019 13:30,1,13,27,1
1/13/2019 14:00,1,13,28,1
1/13/2019 14:30,1,13,29,1
1/13/2019 15:00,1,13,30,1
1/13/2019 15:30,1,13,31,1
1/13/2019 16:00,1,13,32,1
1/13/2019 16:30,1,13,33,1
1/13/2019 17:00,1,13,34,1
1/13/2019 17:30,1,13,35,1
1/13/2019 18:00,1,13,36,1
1/13/2019 18:30,1,13,37,1
1/13/2019 19:00,1,13,38,1
1/13/2019 19:30,1,13,39,1
1/13/2019 20:00,1,13,40,1
1/13/2019 20:30,1,13,41,1
1/13/2019 21:00,1,13,42,1
1/13/2019 21:30,1,13,43,1
1/13/2019 22:00,1,13,44,1
1/13/2019 22:30,1,13,45,1
1/13/2019 23:00,1,13,46,1
1/13/2019 23:30,1,13,47,1
1/14/2019 0:00,1,14,0,0
1/14/2019 0:30,1,14,1,0
1/14/2019 1:00,1,14,2,0
1/14/2019 1:30,1,14,3,0
1/14/2019 2:00,1,14,4,0
1/14/2019 2:30,1,14,5,0
1/14/2019 3:00,1,14,6,0
1/14/2019 3:30,1,14,7,0
1/14/2019 4:00,1,14,8,0
1/14/2019 4:30,1,14,9,0
1/14/2019 5:00,1,14,10,0
1/14/2019 5:30,1,14,11,0
1/14/2019 6:00,1,14,12,0
1/14/2019 6:30,1,14,13,0
1/14/2019 7:00,1,14,14,0
1/14/2019 7:30,1,14,15,0
1/14/2019 8:00,1,14,16,0
1/14/2019 8:30,1,14,17,0
1/14/2019 9:00,1,14,18,0
1/14/2019 9:30,1,14,19,0
1/14/2019 10:00,1,14,20,0
1/14/2019 10:30,1,14,21,0
1/14/2019 11:00,1,14,22,0
1/14/2019 11:30,1,14,23,0
1/14/2019 12:00,1,14,24,0
1/14/2019 12:30,1,14,25,0
1/14/2019 13:00,1,14,26,0
1/14/2019 13:30,1,14,27,0
1/14/2019 14:00,1,14,28,0
1/14/2019 14:30,1,14,29,0
1/14/2019 15:00,1,14,30,0
1/14/2019 15:30,1,14,31,0
1/14/2019 16:00,1,14,32,0
1/14/2019 16:30,1,14,33,0
1/14/2019 17:00,1,14,34,0
1/14/2019 17:30,1,14,35,0
1/14/2019 18:00,1,14,36,0
1/14/2019 18:30,1,14,37,0
1/14/2019 19:00,1,14,38,0
1/14/2019 19:30,1,14,39,0
1/14/2019 20:00,1,14,40,0
1/14/2019 20:30,1,14,41,0
1/14/2019 21:00,1,14,42,0
1/14/2019 21:30,1,14,43,0
1/14/2019 22:00,1,14,44,0
1/14/2019 22:30,1,14,45,0
1/14/2019 23:00,1,14,46,0
1/14/2019 23:30,1,14,47,0
1/15/2019 0:00,1,15,0,0
1/15/2019 0:30,1,15,1,0
1/15/2019 1:00,1,15,2,0
1/15/2019 1:30,1,15,3,0
1/15/2019 2:00,1,15,4,0
1/15/2019 2:30,1,15,5,0
1/15/2019 3:00,1,15,6,0
1/15/2019 3:30,1,15,7,0
1/15/2019 4:00,1,15,8,0
1/15/2019 4:30,1,15,9,0
1/15/2019 5:00,1,15,10,0
1/15/2019 5:30,1,15,11,0
1/15/2019 6:00,1,15,12,0
1/15/2019 6:30,1,15,13,0
1/15/2019 7:00,1,15,14,0
1/15/2019 7:30,1,15,15,0
1/15/2019 8:00,1,15,16,0
1/15/2019 8:30,1,15,17,0
1/15/2019 9:00,1,15,18,0
1/15/2019 9:30,1,15,19,0
1/15/2019 10:00,1,15,20,0
1/15/2019 10:30,1,15,21,0
1/15/2019 11:00,1,15,22,0
1/15/2019 11:30,1,15,23,0
1/15/2019 12:00,1,15,24,0
1/15/2019 12:30,1,15,25,0
1/15/2019 13:00,1,15,26,0
1/15/2019 13:30,1,15,27,0
1/15/2019 14:00,1,15,28,0
1/15/2019 14:30,1,15,29,0
1/15/2019 15:00,1,15,30,0
1/15/2019 15:30,1,15,31,0
1/15/2019 16:00,1,15,32,0
1/15/2019 16:30,1,15,33,0
1/15/2019 17:00,1,15,34,0
1/15/2019 17:30,1,15,35,0
1/15/2019 18:00,1,15,36,0
1/15/2019 18:30,1,15,37,0
1/15/2019 19:00,1,15,38,0
1/15/2019 19:30,1,15,39,0
1/15/2019 20:00,1,15,40,0
1/15/2019 20:30,1,15,41,0
1/15/2019 21:00,1,15,42,0
1/15/2019 21:30,1,15,43,0
1/15/2019 22:00,1,15,44,0
1/15/2019 22:30,1,15,45,0
1/15/2019 23:00,1,15,46,0
1/15/2019 23:30,1,15,47,0
1/16/2019 0:00,1,16,0,0
1/16/2019 0:30,1,16,1,0
1/16/2019 1:00,1,16,2,0
1/16/2019 1:30,1,16,3,0
1/16/2019 2:00,1,16,4,0
1/16/2019 2:30,1,16,5,0
1/16/2019 3:00,1,16,6,0
1/16/2019 3:30,1,16,7,0
1/16/2019 4:00,1,16,8,0
1/16/2019 4:30,1,16,9,0
1/16/2019 5:00,1,16,10,0
1/16/2019 5:30,1,16,11,0
1/16/2019 6:00,1,16,12,0
1/16/2019 6:30,1,16,13,0
